LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
1,Mon Jun 15 01:16:56 2009,Very Excited....!!! Leaving for Alton Towers in 16 Hours  ,very exit .... leave alton tower 16 hour
0,Sun Jun 07 11:29:20 2009,@Affan a freaking pandora app!!!!!!!!!!!!! there is last.fm and imeem but no pandora ,affair freak candor pp last.fm meet candor
0,Fri Jun 19 06:24:28 2009,Georgia theatre badly burned  Lots of smoke and lots of street lights out dt,georgia theater bad burn lot smoke lot street light it
1,Sun May 17 11:41:09 2009,@mahika what was that link again. I wanna take a look @ it and bookmark it  would make it a lot easier on my brain. It hurts after that!,manila link i wan na take look bookmark would make lot easier brain it hurt
1,Sun Jun 07 11:57:37 2009,Busy day...gotta do house chores &amp; get ready for the Andrea Bocelli show tonight @ the Hollywood Bowl! ,busy day ... got ta house chose amp get ready andrew bacilli show tonight hollywood bowl
1,Thu May 28 23:33:18 2009,@calvinharris i find a cuppa hot water helps the loogies out... and we all know somethings are better out than in  enjoy Dooobai.,calvinharri find cuba hot water help long ... know cometh better enjoy dooobai
1,Fri May 01 23:36:24 2009,"@jazzyfizza of course, we'd smash there ",jazzyfizza your smash
1,Tue Jun 02 20:07:43 2009,Just came back from seeing NIN. I want to upload my fav song of the night and show you all ,just came back see in i want unload far song night show
0,Mon Jun 15 15:31:48 2009,@chrisworthy Just got word the grand opening has been postponed  Her credit card machine won't arrive before then.,chrisworthi just got word grand open postpone her credit card machine arrive
0,Mon Jun 22 19:39:07 2009,@kevridesthecab na stuck na rin sa akin yung song ,kevridesthecab na stuck na in sa akin young song
1,Mon Jun 01 18:05:32 2009,@DsBabyGirl hey grl!!! found u that's more like it... hehe lol  wish I could go this sat w/ ya to late to buy a tix!!! lol awww cant wait,dsbabygirl hey girl found u like ... here ll wish i could go sat we a late buy six ll www can wait
1,Fri May 29 17:16:45 2009,6 more followers to 1000! Who's going to help?  ,6 follow 1000 whoso help
0,Fri Jun 19 06:45:08 2009,I think these clowns are far too badly decomposed to be funny. Or scary ,i think clown far bad decompo funny or scar
0,Fri Jun 05 15:32:36 2009,@allergist Aww jealous! Sushi roxxors  Have a piece of Salmon for me! :-D,allergist www jealous such roxxor have piece salmon d
0,Sun May 03 22:22:18 2009,My mom was appalled when I told her I ate Spam  it tasted really good...,my mon appeal i told i ate spasm last really good ...
0,Mon Jun 01 09:37:48 2009,probably getting virginia next ,probably get virginia next
0,Fri May 29 13:38:53 2009,@johnpapa 4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work. ,johnpapa 4:30 friday already got fine china i want i want i want still work
1,Fri May 01 20:15:14 2009,Going to bed soooo tired ugh not sure what i'm doing tomorrow w.e              &lt;/3,go bed soon tire ugh sure tomorrow we it of
0,Fri May 01 20:33:44 2009,@writeplayrepeat probably wont make it tomorrow due to the fact that I have to go rescue a friend later tonight.... sorry ,writeplayrepeat probably wont make tomorrow due fact i go rescue friend later tonight .... sorry
0,Mon Jun 01 21:27:16 2009,@crunchpow I know I do!!!   I was going to pay you back as soon as getknifed Nick paid me for the site I'm doing. But Ill make you a site!,crunchpow i know i i go pay back soon getknif nick paid site i but ill make site
0,Tue Jun 02 23:10:14 2009,i swear i just felt a earthquake  lol,swear felt earthquake ll
0,Tue Jun 02 13:33:23 2009,@HautePersian that should be an  ahaha,hautepersian ahahah
0,Sat May 30 08:44:27 2009,has been sick for the past 3 days ,sick past 3 day
0,Thu Jun 18 16:04:16 2009,So glad i have a truck again.. even if it isn't insured ,so glad truck of even insure
0,Fri Jun 19 05:37:04 2009,main naheen khail raha loagon ne mujhay seriously lena shuroo kardia hay ,main sheen hail rah london ne murray serious lent shuroo cardiac hay
0,Wed Jun 17 14:06:11 2009,@MrBenRubery The puppies arent ready for three weeks  i cried so much lol but never fear weve found some more (:,mrbenruberi the puppy agent ready three week cry much ll never fear were found
1,Sun Jun 07 05:46:42 2009,is off to teach her 4 year olds! ,teach 4 year old
1,Sun Jun 07 09:27:10 2009,I hear songs from Miley Cyrus ,i hear song miles cyrus
0,Mon Jun 01 22:01:06 2009,"o oh. feeling sick.  - resting the night away. hope i feel  better - xoxo,Virginia",oh feel sick rest night away hope feel better too virginia
0,Fri May 01 21:24:54 2009,just realized i lost MY ENTIRE itunes collection..  What A DAY..SERIOUSLY!!..WHAT A DAY! UGH!,realize lost my enter in collect of what a day of serious of what a day ugh
0,Sun Jun 07 10:58:34 2009,Starving but too exhausted to go get food.. ,start exhaust go get food of
1,Sun May 10 00:41:54 2009,"Sasha's helped too, of course ",sasha'help your
1,Sun May 31 09:29:15 2009,@LamarLee Heys Thanks For Following ,lamarl hey thank for follow
0,Sun Jun 21 07:42:29 2009,aww.. watching the MV of White horse by Taylor Swift. ,www of watch my white for taylor swift
1,Sun Jun 07 10:29:58 2009,going outside. I like to feel the rain on my skin  Yes I'm weird I know ;),go outside i like feel rain skin yes weird i know
1,Mon Jun 01 09:25:43 2009,Yayyy  my daddy is making me grilled cheese when we get home to apologize for being late. I'm too tired to yell at him anyways though,yayyy daddy make drill cheek get home apology late stir yell anyway though
1,Sun Jun 07 11:53:49 2009,passing on the twitter flu to others ,pass twitter fly other
1,Sun May 31 16:36:00 2009,@traceyfalk Personal records are real records in my book. ,traceyfalk person record real record book
1,Sun Jun 07 02:07:45 2009,@shellrawlins Mooooooorning ,shellrawlin mooooooorn
1,Mon Jun 15 11:18:13 2009,@TheRealJordin Wow that deep  Battlefield is beautiful. .You're such an inspiration&lt;3,therealjordin now deep battlefield beauty .you'inspir it 3
0,Fri May 29 02:31:08 2009,"@pickassoreborn thanks, now its going to rain all weekend ",pickassoreborn thank go rain weekend
1,Fri Jun 05 18:35:43 2009,"Thanks to my Canadian friends for inventing Crown Royale. With right amounts, most problems can be forgotten. ",thank canadian friend invent crown royal with right amount problem forgotten
1,Mon Jun 15 17:21:23 2009,listening to africa by karl wolf   &quot;its gonna take alot to drag me away from you&quot; &lt;3,listen africa karl wolf quit on na take clot drag away quit it 3
1,Wed Jun 03 02:46:28 2009,@poetrysue LOL  x,poetry ll x
0,Sun May 10 10:02:35 2009,@stephenfry doesn't work on the blackberry ,stephenfri work blackberri
0,Wed Jun 17 22:08:16 2009,Tweeting from what feels like my death bed and is apparently having withdrawls from the medicine that was making me sick ,sweet feel like death bed appear withdrawn medicine make sick
1,Tue Jun 02 08:11:34 2009,"Pussycat dolls In Jakarta , Please Take Over Brazil! ",pussycat doll in makarka plea take over brazil
0,Fri Jun 05 13:02:00 2009,@musewire  i couldn't get muse tickets and my fam can't afford those expensive ones  i cry whenever someone says muse now no lie x,musewir get muse ticket am afford expel one cry when someone say muse lie x
1,Mon Jun 15 12:39:14 2009,im happy  lol-we just finished our deck and it looks AWESOME!!!,in happy lol-finish deck look awesom
1,Wed Jun 03 01:44:20 2009,@LittleLisa69 Hiya  I'll be out from about 10 - BUT hoping that mobile tweets is set up today so may drop a few as I go around ,littlelisa69 his i'10 but hope mobile sweet set today may drop i go around
0,Mon May 18 07:21:57 2009,Think something is wrong at UK2 - Live Support offline &amp; email is taking hours to come through ,think cometh wrong up live support coffin amp email take hour come
1,Sun May 10 19:01:15 2009,"@busydiscoball yah..geek term which means something like - your work is there, but it's not used ",busydiscob ah of week term mean cometh like work use
1,Sun Apr 19 08:55:11 2009,"thanks to Parastoo and her nice friends, now I have an original package of &quot;Friends&quot; in my room. Yoohooo! ",thank parastoo nice friend i origin package quit friend quit room yoohooo
0,Fri May 29 12:18:43 2009,@rosaliiinda practicing piano..ima wash my whip later..its all muggt out ,rosaliiinda practice piano of ma wash whip later of must
1,Mon Jun 01 02:52:54 2009,The summer is here! Fantastic. An easy ride on my MTB with my fiancee  Now I must start reading on VAT and Tax..,the summer fantasy an east ride mob fiance now i must start read vat tax of
0,Fri May 29 07:34:47 2009,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!,forgot set alarm am ride hope i get east mile work tomorrow rain gap
0,Fri May 29 15:53:47 2009,Im not happy ,in happy
1,Wed Jun 03 04:58:00 2009,@diamondblvd Found it! It was plugged into my 360! ,diamondblvd found it plug 360
0,Wed Jun 17 12:54:01 2009,@courtney319 Sad times.  Shoulda just started leaving them on benches with &quot;FREE!&quot; post-its on 'em ;),courtney319 sad time should start leave bench quit free quit post-'em
0,Thu May 14 04:15:11 2009,"peer pressure sucks-wouldnt want to be a kid again, kids can be mean. mean kids grow up to be mean adults ",peer pressure sucks-wouldnt want kid kid mean mean kid grow mean adult
1,Fri May 29 20:03:23 2009,@ChicagoLatina80 sorry to hear. Make the most of it and jam!!! ,chicagolatina80 sorry hear make jam
0,Mon Jun 01 08:06:13 2009,@Mr_Marty What is your GT again? Get you mixed up with someone I used to have on my FL ,mr_marti what it get mix someone i use ll
0,Sun May 10 00:33:19 2009,wondering why it always starts pouring with rain just after I light the BBQ ,wonder away start pour rain i light by
0,Mon Jun 15 17:02:46 2009,"me and jodie feel 15 again.  Realising we're 19, now feel old  but are ready to let the good times roll haha. TAKE THAT  xx",lodi feel 15 real 19 feel old ready let good time roll hata take that xx
1,Sat Jun 06 15:03:44 2009,@sj32 What was the question? ,sj32 what question
1,Fri Jun 05 17:43:31 2009,@tommcfly poetry? i have been reading it all night! i love poetry. and rhyme. and song. ,tommcfli poetry read night love poetry rhyme song
1,Fri May 22 06:17:17 2009,I'm going to Calgary Sunday evening to see @caribouboy. ,into calvaria sunday even see caribouboy
0,Fri May 22 04:32:32 2009,@gavin8 she's still there... ,having still ...
1,Fri May 29 08:17:35 2009,looking forward to seeing UP! tonight!!!! ,look forward see up tonight
1,Sun May 31 13:30:52 2009,"@frommystudio a weekly webcomic is you can't linger on it and if you have a bad week, script or art, it's gone pretty quick  (2 of 2)",frommystudio week welcome linger bad week script art gone pretty quick 2 2
1,Sun May 31 03:36:05 2009,@DHughesy that will help the boobs! ,hughes help book
1,Fri May 29 23:32:12 2009,@kristenstewart9 all the best and have fun.. ,kristenstewart9 best fun of
1,Sun May 10 10:04:46 2009,@linux_nut car looks good and at a good price ,linux_nut car look good good price
1,Fri Jun 05 14:33:17 2009,"@gkarageorge Screw him. Read my blog, brother ",gkarageorg screw read blow brother
0,Fri May 29 16:35:34 2009,@DelbertShoopman Good luck with the footage - none of the stations are breaking in live with it ,delbertshoopman good luck foot none station break live
1,Mon Jun 01 08:47:02 2009,"@Harkaway I knooow, but a true winner also takes losing much better ",faraway i know true winner also take lose much better
1,Sat Jun 06 09:17:58 2009,@WelshDrew Look at you all blipping  nice work try http://leo.lobato.org/Blipster/ helps you filter out the rubbish :o),welshdrew look lip nice work try http //leo.lobato.org/blipster/ help filter rubbish
0,Sun May 03 16:54:01 2009,but I caught him drinkin my water  http://twitpic.com/4ijt4,i caught drinking water http //twitpic.com/4ijt4
1,Wed Jun 03 02:38:58 2009,Im going 2 sleep now..gnite tweetys ,in go 2 sleep of unite twenty
0,Sun Jun 14 23:03:27 2009,can't sleep  and I have to be up for school!!,sleep i school
1,Mon Jun 15 18:38:10 2009,Waiting for Zac Brown Band to come on ahhhhh ,wait sac brown band come ahahah
0,Fri Jun 05 11:37:29 2009,@pirrofina  tears lmao...thats cute...,pirrofina tear may ... that cut ...
0,Mon May 18 03:44:43 2009,is ridiculously sick.  waaaah.,ridicule sick wabash
0,Mon Jun 01 05:20:56 2009,"@ShannynB yeah, I missed Rove  Apparently her Twitter isn't real? ",shannynb yeah i miss love appear twitter real
1,Fri May 22 03:29:57 2009,WOOHOO today is Friday... only gotta get through today then 3 days of fun ,woohoo today friday ... got ta get today 3 day fun
1,Wed Jun 03 00:52:21 2009,"as im beginning to hate perezhilton for his increasing snobbishness stemming from his rising fame, ive found a new favorite blogger ",in begin hate perezhilton increase snobbish stem rise fame give found new favorite longer
1,Mon Jun 01 21:47:29 2009,@DufalBagEnt thanks boo! ,dufalbag thank too
1,Mon Jun 15 01:52:24 2009,"@drewie123 Thanks for playing. It's a helluva movie, enjoy! ",drewie123 thank play it'helluva move enjoy
0,Sun May 31 16:10:32 2009,Woke up all cold-ish from my nap. Hope I don't get sick! ,woke cold-ish nap hope i get sick
0,Sun Apr 19 01:09:22 2009,@cultureshockmag is sad  n it makes me sad &amp; @colinmunroe didn't come I was excited about meeting u! @waledc cracked on my carpal tunnel,cultureshockmag sad n make sad amp colinmunro come i exit meet u walked crack carpal tunnel
0,Sun Jun 07 19:42:06 2009,BNP....European parliament seat! what happened 2 equality? what is this country coming 2? sad times ,and .... european parliament seat happen 2 equal country come 2 sad time
1,Mon Jun 01 15:57:26 2009,@DavidArchie Hahaha David you're at exactly 333 updates. ,davidarchi havana david exact 333 update
0,Tue Jun 16 08:01:33 2009,@MatchesMalone yes exactly! but they dont think of the consequences! like us humans have2clear up the...remains ,matchesmalon yes exact dont think consent like us human have2clear ... remain
1,Sun May 31 11:07:43 2009,good afternoooon!! ,good afternoon
0,Mon May 11 21:46:34 2009,What a day!! ,what day
0,Mon Apr 20 22:54:37 2009,@dianalogs and with real cheese.  but don't we need a membership for that?  ,dianalog real cheek need membership
1,Wed Jun 03 01:44:31 2009,"@Gailporter what a terrible programme,  I call it Jeremy vile too ",airport terrible program i call jerome vile
1,Sun May 31 00:19:28 2009,ahhh. people are so bipolar now a days  it's not even funny... hahaha.,ah people bipolar day even funny ... havana
